"","id","host_response_time","host_response_rate","host_acceptance_rate","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","availability_60","number_of_reviews","estimated_occupancy_l365d","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","air_conditioning","bed_linens","coffee_maker","cooking_basics","dedicated_workspace","dishwasher","dryer","elevator","free_street_parking","freezer","heating","kitchen","microwave","oven","paid_parking_off_premises","pets_allowed","refrigerator","tv","washer","wifi"
"788","35415776","within an hour",100,95,7,"Pacífico","Retiro",40.40559,-3.6863,"Private room",2,1,1,1,30,1,365,8,246,255,4.58,4.7,4.47,4.59,4.65,4.84,4.6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"789","1447704808932754438","within an hour",98,100,102,"Adelfas","Retiro",40.39962,-3.66936,"Entire home/apt",2,1,1,1,100,1,365,19,1,6,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
"790","739696680818910503","within an hour",100,100,6,"Estrella","Retiro",40.4188973,-3.668948,"Entire home/apt",6,1,2,4,324,1,365,16,5,24,5,5,4.6,5,5,5,5,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1
"791","1351405121640869270","within an hour",99,99,393,"Adelfas","Retiro",40.40244,-3.67089,"Entire home/apt",2,1,0,1,131,1,1125,49,12,72,4.5,4.58,4.67,4.58,4.42,4.25,4.08,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1
"792","30281700","within an hour",100,97,2,"Niño Jesús","Retiro",40.415,-3.67597,"Entire home/apt",6,2,2,3,174,4,300,12,231,255,4.95,4.96,4.97,4.93,4.96,4.94,4.84,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
"793","933877168115937786","within an hour",100,96,98,"Adelfas","Retiro",40.39896,-3.67212,"Entire home/apt",6,2,3,2,116,2,365,36,112,255,4.59,4.7,4.53,4.68,4.68,4.63,4.52,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0
"794","1135563525272605630","within an hour",100,100,138,"Ibiza","Retiro",40.4179,-3.67703,"Entire home/apt",6,1,2,3,146,1,1125,28,7,24,4.14,4.14,4.29,4.29,4.57,4.71,3.71,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"795","1354236774544077995","within a few hours",93,21,7,"Ibiza","Retiro",40.4188013846265,-3.67409640026353,"Private room",1,1.5,3,3,24,14,365,0,1,28,5,5,5,5,5,5,5,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
"796","1487475200656109700","within an hour",98,98,10,"Pacífico","Retiro",40.40582,-3.67715,"Private room",2,1,1,2,30,1,365,35,2,12,4.5,4.5,4.5,4.5,4.5,4.5,4.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"797","754866527586530174","within an hour",100,99,5,"Pacífico","Retiro",40.404898,-3.683182,"Private room",2,1,1,1,101,2,28,6,162,255,4.94,4.93,4.93,4.92,4.94,4.9,4.83,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0
"798","859222298309004963","within an hour",100,99,3,"Pacífico","Retiro",40.40393,-3.67708,"Entire home/apt",5,1,2,5,116,1,365,15,23,138,4.65,4.7,4.74,4.78,4.74,4.57,4.48,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"799","914467851206818930","within a day",64,42,317,"Jerónimos","Retiro",40.40761,-3.68454,"Entire home/apt",4,1,2,2,78,90,365,13,1,0,2,3,1,3,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
"800","1206340600250098428","within an hour",100,99,48,"Pacífico","Retiro",40.4066418,-3.6801959,"Private room",1,1,1,1,39,120,365,13,1,240,5,5,4,5,5,5,4,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1
"801","46825568","within an hour",90,92,2,"Ibiza","Retiro",40.41731,-3.67477,"Private room",1,1.5,1,1,42,32,90,2,63,255,4.78,4.83,4.76,4.9,4.89,4.97,4.79,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"802","1609815","within a few hours",100,88,1,"Ibiza","Retiro",40.41697,-3.67319,"Private room",2,1,1,1,60,2,30,19,257,228,4.81,4.82,4.87,4.88,4.89,4.91,4.77,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1
"803","1353628791641883666","within an hour",99,99,393,"Adelfas","Retiro",40.4007578626276,-3.67071376696357,"Entire home/apt",4,1,0,2,137,1,1125,34,25,150,4.68,4.72,4.68,4.56,4.6,4.56,4.64,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1
"804","1362294249473405797","within an hour",100,100,4,"Pacífico","Retiro",40.40346,-3.67458,"Entire home/apt",2,1,1,1,99,3,365,6,22,132,4.59,4.64,4.82,4.82,4.73,4.68,4.59,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"805","1282576289349788904","within a day",86,57,655,"Ibiza","Retiro",40.4192134382902,-3.6762814993242,"Entire home/apt",3,2,1,2,145,30,365,27,1,60,4,5,5,5,3,5,3,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
"806","1278973999887367836","within an hour",98,98,10,"Pacífico","Retiro",40.40435,-3.68057,"Private room",2,2,1,1,30,2,365,33,21,126,4.71,4.71,4.86,4.71,4.71,4.9,4.67,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
"807","24692982","within a few hours",100,91,6,"Ibiza","Retiro",40.41733,-3.67383,"Entire home/apt",6,2,2,2,237,3,1125,21,270,222,4.94,4.96,4.93,4.95,4.97,4.94,4.89,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
"808","1246931432756545098","within an hour",99,99,393,"Pacífico","Retiro",40.3997143100331,-3.67742221389893,"Entire home/apt",4,1,1,2,154,1,1125,4,18,108,5,5,4.94,4.94,4.83,4.72,4.78,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"809","979575528192657789","within a few hours",100,99,4,"Adelfas","Retiro",40.4009583508244,-3.67035258561373,"Entire home/apt",5,2,2,3,137,2,1125,30,75,144,4.81,4.76,4.57,4.81,4.84,4.49,4.63,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1
"810","977450762056570487","within an hour",100,91,1,"Ibiza","Retiro",40.42149,-3.67986,"Entire home/apt",5,0,2,3,242,4,1125,5,16,128,5,4.88,5,5,4.94,5,4.94,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1
"811","1353626816355229603","within an hour",99,99,393,"Adelfas","Retiro",40.40065,-3.67098,"Entire home/apt",4,1,0,2,154,1,1125,39,3,18,4,4,4.67,3.67,3.67,4.67,3.33,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1
"812","1370262598506869526","within an hour",100,88,169,"Pacífico","Retiro",40.40331,-3.67349,"Private room",1,2,1,1,42,31,365,0,2,124,4,4.5,4,4.5,5,4.5,4,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"813","930652386386391005","within a day",64,42,317,"Adelfas","Retiro",40.402420990858,-3.6712807556829,"Entire home/apt",2,1,1,1,74,30,365,59,1,0,5,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"814","1024705486883654736","within an hour",100,100,138,"Castellana","Salamanca",40.4359729827954,-3.68283243748114,"Entire home/apt",6,2,2,3,228,1,1125,40,5,18,4.2,5,4.6,4.8,4.8,5,4.2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"815","1404190513083242426","a few days or more",6,15,218,"Lista","Salamanca",40.42924,-3.67456,"Private room",1,3,1,1,21,45,90,0,1,90,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"816","1091255603180195654","within an hour",100,100,6,"Castellana","Salamanca",40.4299698293306,-3.6830780002642,"Entire home/apt",7,3,3,4,449,3,90,0,31,114,4.71,4.55,4.77,4.97,4.9,5,4.55,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"817","924730676532460551","within an hour",100,83,1,"Recoletos","Salamanca",40.4284557702592,-3.68502257189964,"Private room",1,1,1,1,148,2,730,59,19,54,5,5,5,5,5,5,4.95,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1
"818","1390464480521565194","within an hour",100,100,1,"Goya","Salamanca",40.4232327187198,-3.67008289845706,"Entire home/apt",2,1,1,1,59,3,365,40,5,30,4,4.6,4.6,4.4,5,4.8,4.2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"819","676545558316026107","within a few hours",96,87,80,"Goya","Salamanca",40.42367,-3.67857,"Entire home/apt",6,2,3,4,426,1,365,0,76,132,4.59,4.64,4.7,4.84,4.57,4.83,4.54,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1
"820","3264794","within an hour",100,96,3,"Guindalera","Salamanca",40.43805,-3.67307,"Entire home/apt",2,1,0,1,115,1,180,15,88,12,4.51,4.67,4.69,4.73,4.72,4.64,4.47,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
"821","1360127261494133622","within an hour",97,99,966,"Lista","Salamanca",40.4286388206966,-3.67296240897849,"Entire home/apt",8,3,4,5,166,31,330,0,2,124,4,4,4.5,3.5,4.5,5,4,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
"822","600474685977713489","within a day",83,100,256,"Recoletos","Salamanca",40.423728,-3.6813995,"Entire home/apt",4,2,2,2,268,30,1125,0,3,0,4.33,4,4.67,4,4.33,5,4.33,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1
"823","1088532038826516681","within a few hours",97,98,5,"Guindalera","Salamanca",40.43619,-3.6599,"Entire home/apt",8,3.5,3,4,222,3,90,15,52,180,4.79,4.77,4.65,4.9,4.83,4.65,4.6,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1
"824","1395867686325133397","within an hour",100,97,6,"Recoletos","Salamanca",40.427021635709,-3.68145256441804,"Private room",2,1,1,2,64,2,35,24,12,72,4.58,4.75,4.75,4.92,4.92,5,4.58,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"825","1162063714861657888","within an hour",99,100,23,"Goya","Salamanca",40.42434,-3.67859,"Entire home/apt",2,1,1,0,128,20,365,39,24,255,4.17,4.25,4.58,4.58,4.67,4.79,4,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
"826","15609190","within an hour",100,100,2,"Castellana","Salamanca",40.4348,-3.68346,"Private room",2,1.5,1,2,36,1,1125,2,712,255,4.91,4.93,4.88,4.97,4.96,4.96,4.88,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"827","39099046","within an hour",100,100,1,"Goya","Salamanca",40.42369,-3.6742,"Entire home/apt",5,2.5,3,3,120,3,365,0,191,90,4.81,4.9,4.73,4.64,4.83,4.87,4.68,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
"828","1095576430312825262","within a day",64,42,317,"Guindalera","Salamanca",40.4370969270331,-3.665886543235,"Entire home/apt",4,1,2,2,74,30,365,14,1,0,5,5,5,5,5,5,5,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1
"829","6663211","within a few hours",100,91,3,"Goya","Salamanca",40.42477,-3.66933,"Private room",1,1.5,1,1,50,3,60,12,50,84,4.86,4.96,4.9,4.9,4.98,4.94,4.86,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1
"830","825958557055540306","within an hour",100,98,16,"Goya","Salamanca",40.424586292521,-3.67138523608446,"Entire home/apt",3,1,1,2,145,2,180,28,54,240,4.69,4.65,4.89,4.76,4.8,4.83,4.3,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"831","715812715258145661","within an hour",97,99,966,"Castellana","Salamanca",40.43375,-3.68503,"Entire home/apt",4,2,2,3,177,31,330,0,1,62,5,5,5,5,5,5,5,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
"832","20181536","within a few hours",100,0,1,"Goya","Salamanca",40.42736,-3.6774,"Entire home/apt",2,1,1,2,106,7,35,13,11,0,5,4.82,4.91,5,5,5,4.73,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"833","1367210686010631226","within an hour",100,100,4,"Goya","Salamanca",40.4277294655355,-3.67776813167747,"Entire home/apt",3,1,2,2,128,2,365,13,12,72,4.5,4.5,4.67,4.5,4.67,4.67,4.58,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"834","1191919720173557610","within an hour",100,100,30,"Castellana","Salamanca",40.43676,-3.68318,"Entire home/apt",5,2,3,3,213,1,1125,56,4,24,4,4,4.25,3.5,4.25,5,4,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
"835","1043392700934978418","within an hour",100,57,3,"Goya","Salamanca",40.4230441717776,-3.67844879472046,"Entire home/apt",2,1,1,1,220,7,364,43,22,224,4.95,4.95,4.95,5,5,4.95,4.91,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
"836","782393019113129282","within an hour",100,53,2,"Lista","Salamanca",40.4294394549353,-3.67165228882446,"Entire home/apt",3,1,2,2,185,2,1125,21,5,0,5,5,4.6,4.8,5,5,4.8,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1
"837","987463414721742573","within an hour",98,100,13,"Fuente del Berro","Salamanca",40.4253158676691,-3.6652300017588,"Private room",1,2,1,1,29,2,365,4,63,240,4.65,4.63,4.49,4.57,4.68,4.84,4.67,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
"838","40029083","within an hour",100,100,3,"Recoletos","Salamanca",40.42211,-3.69136,"Entire home/apt",4,1,1,1,188,2,1125,30,210,180,4.7,4.77,4.79,4.86,4.75,4.95,4.63,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1
"839","1502079622725914775","within an hour",100,100,5,"Recoletos","Salamanca",40.42814,-3.68062,"Private room",2,1,1,2,42,3,30,36,1,6,4,5,5,5,5,5,5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
"840","918778792346545778","within an hour",100,100,1,"Lista","Salamanca",40.4370181687442,-3.67911519861174,"Entire home/apt",4,1.5,2,3,225,1,365,28,18,60,4.89,4.94,4.89,4.89,5,4.89,4.78,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1
"841","705664935315526623","within a day",86,57,655,"Guindalera","Salamanca",40.4344743,-3.6647203,"Entire home/apt",2,1,1,1,105,1,365,0,1,0,1,1,1,1,2,3,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1
"842","43840546","within an hour",90,100,54,"Recoletos","Salamanca",40.4288291,-3.6850826,"Entire home/apt",4,2,2,2,536,1,365,14,83,192,4.7,4.71,4.82,4.76,4.82,4.95,4.55,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"843","42419641","within an hour",100,100,6,"Goya","Salamanca",40.42766,-3.67337,"Private room",1,1,1,1,38,3,31,5,202,255,4.94,4.94,4.96,4.95,4.92,4.96,4.94,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
"844","854029446806591597","within an hour",68,56,234,"Fuente del Berro","Salamanca",40.4247644787439,-3.66818157289488,"Entire home/apt",3,1,2,2,115,1,365,23,57,120,4.61,4.68,4.65,4.63,4.82,4.74,4.47,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"845","868587621317440088","within an hour",100,99,42,"Castellana","Salamanca",40.42962,-3.68606,"Entire home/apt",5,1,2,3,177,2,365,18,39,84,4.79,4.85,4.85,4.67,4.62,4.95,4.67,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"846","10993059","within an hour",100,100,1,"Fuente del Berro","Salamanca",40.42428,-3.66675,"Entire home/apt",3,1,1,2,54,4,1125,11,341,255,4.73,4.77,4.77,4.87,4.94,4.85,4.65,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1
"847","1070928823119991763","within a day",64,42,317,"Goya","Salamanca",40.4269090869587,-3.67024783398622,"Entire home/apt",2,1,1,1,64,30,365,60,1,0,5,5,5,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"848","53037060","within an hour",100,97,1,"Recoletos","Salamanca",40.42253,-3.68992,"Entire home/apt",4,2,2,3,286,3,365,35,161,216,4.77,4.79,4.76,4.5,4.81,4.94,4.75,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1
"849","1109679258972859696","within an hour",100,100,9,"Castellana","Salamanca",40.4293770537066,-3.68605123448567,"Entire home/apt",2,1,1,0,126,2,120,3,31,108,5,5,5,5,4.97,5,4.97,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1
"850","15922934","within an hour",100,85,43,"Castellana","Salamanca",40.43153,-3.6857,"Entire home/apt",5,2,2,2,163,5,730,17,34,255,4.56,4.38,4.74,4.79,4.91,4.85,4.41,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"851","1418271581845648608","within an hour",100,54,16,"Guindalera","Salamanca",40.4387308463452,-3.66589755452727,"Entire home/apt",5,1,3,4,135,3,365,28,4,24,4.75,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"852","16376241","within an hour",100,100,1,"Guindalera","Salamanca",40.43496,-3.66446,"Entire home/apt",6,1,2,4,93,2,360,6,360,168,4.91,4.9,4.9,4.95,4.96,4.74,4.86,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
"853","52250279","within an hour",99,99,393,"Guindalera","Salamanca",40.43013,-3.66698,"Entire home/apt",6,1,2,4,167,1,1125,21,55,108,4.31,4.62,4.47,4.51,4.45,4.49,4.29,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"854","1797544","within a few hours",92,92,81,"Recoletos","Salamanca",40.4212942473672,-3.68396519561326,"Entire home/apt",2,1.5,1,1,127,1,365,6,32,12,4.66,4.72,4.78,4.91,4.75,5,4.53,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"855","1404157454758182489","within an hour",99,100,23,"Recoletos","Salamanca",40.42223,-3.68263,"Entire home/apt",3,1,1,3,176,3,365,17,16,96,4.56,4.69,4.63,4.94,4.81,5,4.69,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
"856","1445831658784000575","within a few hours",100,89,8,"Goya","Salamanca",40.42435,-3.6711,"Entire home/apt",6,2.5,3,3,365,3,365,8,3,18,3.67,4.33,4.67,4,4,4,3.67,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
"857","731661402839416637","within an hour",100,94,456,"Lista","Salamanca",40.43177,-3.67488,"Entire home/apt",2,1,1,1,107,1,365,15,63,96,4.81,4.83,4.89,4.78,4.97,4.86,4.7,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"858","1318871951767923204","within an hour",90,70,4,"Goya","Salamanca",40.4277031137297,-3.6783405393362,"Private room",1,1,1,1,47,2,1125,1,5,30,5,5,5,5,5,5,5,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
"859","1359439834925788804","within an hour",100,98,211,"Guindalera","Salamanca",40.4318416626457,-3.66779912791346,"Private room",1,1,1,1,40,1,1125,26,5,30,4.2,4.4,4.2,4.8,4.4,4.2,4.2,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"860","1312893634625441042","within an hour",100,100,49,"Fuente del Berro","Salamanca",40.42292,-3.66864,"Private room",2,3,1,1,90,15,365,17,2,60,2.5,3,4.5,3,1.5,2.5,2.5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
"861","52250229","within an hour",99,99,393,"Guindalera","Salamanca",40.44134,-3.66405,"Entire home/apt",6,1,2,4,129,1,1125,21,35,114,4.43,4.63,4.4,4.49,4.31,4.57,4.31,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
"862","1149743389466527314","within an hour",97,100,7,"Guindalera","Salamanca",40.4381588791683,-3.67370626931152,"Entire home/apt",2,1,1,1,69,2,365,32,9,42,4.56,4.78,4.67,4.78,4.89,4.67,4.22,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"863","1128096020443970558","within an hour",100,88,169,"Guindalera","Salamanca",40.44271,-3.66312,"Private room",1,2,1,1,55,180,365,0,3,255,4.67,4.33,4.33,4.67,5,4.67,4.33,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"864","881655562211241963","within an hour",100,97,6,"Castellana","Salamanca",40.43536,-3.68125,"Entire home/apt",2,1,0,1,70,1,365,27,37,120,4.68,4.68,4.7,4.86,4.81,4.92,4.57,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"865","18474323","within an hour",100,95,1,"Guindalera","Salamanca",40.43718,-3.67062,"Private room",1,1,1,1,68,1,9,14,618,255,4.88,4.9,4.87,4.92,4.96,4.82,4.84,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"866","598529806182046268","within an hour",100,96,2,"Guindalera","Salamanca",40.42915,-3.66704,"Entire home/apt",4,1,0,2,109,2,365,28,163,255,4.71,4.79,4.81,4.85,4.72,4.69,4.5,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1
"867","830941537384723896","within an hour",100,98,16,"Goya","Salamanca",40.4241939992627,-3.6721895635128,"Entire home/apt",3,1,1,2,130,1,120,13,33,132,4.91,4.88,4.85,4.88,4.85,4.97,4.64,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
"868","916391033822152242","within an hour",100,100,1,"Recoletos","Salamanca",40.4219900054057,-3.68969370600078,"Entire home/apt",2,1,1,1,292,4,365,34,129,255,4.88,4.89,4.92,4.81,4.91,4.97,4.82,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"869","1046228155376046005","within an hour",100,100,1,"Fuente del Berro","Salamanca",40.4241614704365,-3.66799274144728,"Entire home/apt",2,1,1,1,88,2,365,33,45,126,4.56,4.6,4.58,4.62,4.51,4.73,4.29,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"870","1101289825669834370","within a few hours",97,98,5,"Guindalera","Salamanca",40.4361748620208,-3.66026101451732,"Entire home/apt",10,4,3,7,193,3,1125,18,46,174,4.67,4.72,4.48,4.65,4.67,4.43,4.61,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"871","52487945","within an hour",70,100,10,"Lista","Salamanca",40.4322,-3.67424,"Entire home/apt",2,1,1,1,67,1,1125,0,15,12,4,4.33,4.6,3.87,4.47,4.4,3.87,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
"872","770386641526375581","within a few hours",90,97,1,"Goya","Salamanca",40.42363,-3.67515,"Entire home/apt",4,1,2,3,164,2,30,23,118,255,4.9,4.88,4.92,4.89,4.96,4.92,4.79,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
"873","1018179328306033220","within an hour",100,97,6,"Recoletos","Salamanca",40.42878,-3.68666,"Entire home/apt",2,1,1,1,72,1,365,16,52,186,4.56,4.67,4.58,4.65,4.79,4.98,4.21,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"874","53126020","within an hour",97,99,966,"Recoletos","Salamanca",40.42257,-3.68395,"Entire home/apt",4,2,2,2,165,31,365,0,1,0,5,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1
"875","600450765402287461","a few days or more",0,0,2,"Guindalera","Salamanca",40.43671,-3.67416,"Private room",1,1,1,1,29,1,1125,48,2,0,4,4,4,4.5,4.5,4.5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"876","1192077236976580254","within an hour",100,100,4,"Guindalera","Salamanca",40.43487,-3.67465,"Entire home/apt",4,1,1,2,182,1,365,25,52,240,4.83,4.79,4.88,4.98,4.92,4.88,4.71,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1
"877","967492731256878578","within an hour",91,99,52,"Guindalera","Salamanca",40.4336988,-3.6722668,"Entire home/apt",4,1,0,2,205,1,365,25,1,0,5,5,5,5,4,4,5,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
"878","1106488331896526811","within an hour",100,100,30,"Lista","Salamanca",40.43509,-3.6787,"Entire home/apt",6,3,3,3,340,1,1125,30,19,72,4.53,4.53,4.68,4.68,4.74,4.63,4.47,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1
"879","659464417661964252","within a few hours",95,34,49,"Canillejas","San Blas - Canillejas",40.4395,-3.61324,"Private room",2,1,1,1,64,4,365,46,14,48,4.93,4.93,4.93,4.93,4.93,4.86,4.86,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"880","743925348122101227","within an hour",100,100,8,"Simancas","San Blas - Canillejas",40.438214,-3.636358,"Entire home/apt",2,1,1,1,105,1,60,33,69,198,5,4.97,4.97,4.99,4.99,4.84,4.84,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"881","18443731","within an hour",100,99,2,"Salvador","San Blas - Canillejas",40.44318,-3.63236,"Private room",2,1,1,3,39,2,280,11,179,126,4.73,4.76,4.84,4.85,4.77,4.72,4.69,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"882","987513905298506648","within an hour",100,100,4,"Rosas","San Blas - Canillejas",40.42733,-3.60013,"Private room",2,1.5,1,1,56,1,1125,23,1,6,5,5,5,5,5,4,4,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1
"883","1074391171359764192","within a few hours",95,34,49,"Canillejas","San Blas - Canillejas",40.439854344078,-3.61078805220262,"Private room",1,1,1,1,30,1,365,37,5,6,5,4.8,5,5,5,4.6,5,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
"884","1183497930867877337","within a day",67,85,1,"Canillejas","San Blas - Canillejas",40.4357651991257,-3.60928920253275,"Private room",2,1,1,1,117,1,15,56,12,60,4.58,4.67,5,4.58,4.75,4.83,4.42,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
"885","1007334685097384394","within an hour",100,94,5,"Simancas","San Blas - Canillejas",40.43463,-3.61242,"Entire home/apt",5,1,1,4,101,1,365,16,12,18,4.17,4.5,4.42,4.33,4.75,4.33,4.17,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
